Life tables (period 5x5), Females 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
AUS      1985-1989     25-29     0.00049  0.00243  2.57   98459     239  491713  5453120  55.38
AUS      1985-1989     30-34     0.00057  0.00284  2.62   98220     279  490435  4961407  50.51
AUS      1985-1989     35-39     0.00079  0.00396  2.70   97941     388  488810  4470972  45.65
AUS      1985-1989     40-44     0.00129  0.00641  2.70   97553     626  486325  3982162  40.82
AUS      1985-1989     45-49     0.00216  0.01077  2.69   96927    1044  482219  3495838  36.07
AUS      1985-1989     50-54     0.00349  0.01730  2.68   95883    1659  475568  3013619  31.43
AUS      1985-1989     55-59     0.00558  0.02753  2.69   94224    2594  465121  2538050  26.94
AUS      1985-1989     60-64     0.00881  0.04315  2.69   91630    3954  449020  2072930  22.62
AUS      1985-1989     65-69     0.01435  0.06944  2.69   87676    6088  424297  1623909  18.52
AUS      1985-1989     70-74     0.02446  0.11568  2.67   81588    9438  385906  1199613  14.70
AUS      1985-1989     75-79     0.04188  0.19063  2.65   72150   13754  328430   813706  11.28
AUS      1985-1989     80-84     0.07407  0.31430  2.59   58396   18354  247785   485277   8.31
AUS      1985-1989     85-89     0.12769  0.48114  2.44   40042   19266  150884   237492   5.93
AUS      1985-1989     90-94     0.20928  0.66721  2.28   20776   13862   66238    86608   4.17
AUS      1985-1989     95-99     0.32004  0.81788  2.01    6914    5655   17670    20370   2.95
AUS      1985-1989    100-104    0.45656  0.91504  1.73    1259    1152    2524     2701   2.14
AUS      1985-1989    105-109    0.60079  0.96212  1.47     107     103     171      177   1.65
AUS      1985-1989    110+       0.71342  1.00000  1.40       4       4       6        6   1.40
AUS      1990-1994        0      0.00595  0.00592  0.14  100000     592   99489  8058814  80.59
AUS      1990-1994      1-4      0.00033  0.00130  1.50   99408     129  397311  7959324  80.07
AUS      1990-1994      5-9      0.00014  0.00070  2.42   99279      70  496216  7562014  76.17
AUS      1990-1994     10-14     0.00015  0.00077  2.86   99209      76  495883  7065798  71.22
AUS      1990-1994     15-19     0.00034  0.00168  2.83   99133     167  495303  6569915  66.27
AUS      1990-1994     20-24     0.00041  0.00207  2.45   98966     205  494308  6074613  61.38
AUS      1990-1994     25-29     0.00043  0.00217  2.53   98761     215  493277  5580304  56.50
AUS      1990-1994     30-34     0.00053  0.00264  2.59   98547     260  492106  5087027  51.62
AUS      1990-1994     35-39     0.00076  0.00381  2.63   98287     375  490545  4594921  46.75
AUS      1990-1994     40-44     0.00112  0.00557  2.68   97912     545  488293  4104376  41.92
AUS      1990-1994     45-49     0.00182  0.00907  2.71   97367     883  484814  3616082  37.14
AUS      1990-1994     50-54     0.00300  0.01491  2.65   96484    1439  479043  3131268  32.45
AUS      1990-1994     55-59     0.00480  0.02376  2.69   95046    2258  470002  2652225  27.90
AUS      1990-1994     60-64     0.00768  0.03775  2.70   92788    3503  455894  2182223  23.52
AUS      1990-1994     65-69     0.01273  0.06184  2.68   89285    5521  433620  1726328  19.34
AUS      1990-1994     70-74     0.02157  0.10273  2.68   83763    8605  398889  1292709  15.43
AUS      1990-1994     75-79     0.03760  0.17284  2.67   75158   12991  345469   893820  11.89
AUS      1990-1994     80-84     0.06613  0.28533  2.60   62168   17738  268246   548351   8.82
AUS      1990-1994     85-89     0.11578  0.44861  2.49   44429   19931  172146   280105   6.30
AUS      1990-1994     90-94     0.19352  0.63553  2.30   24498   15569   80453   107959   4.41
AUS      1990-1994     95-99     0.30339  0.80070  2.05    8929    7149   23564    27506   3.08
AUS      1990-1994    100-104    0.44073  0.90749  1.76    1779    1615    3664     3942   2.22
AUS      1990-1994    105-109    0.58853  0.95960  1.49     165     158     268      278   1.69
AUS      1990-1994    110+       0.70505  1.00000  1.42       7       7       9        9   1.42
AUS      1995-1999        0      0.00496  0.00494  0.14  100000     494   99575  8153923  81.54
AUS      1995-1999      1-4      0.00030  0.00121  1.66   99506     121  397744  8054348  80.94
AUS      1995-1999      5-9      0.00013  0.00063  2.33   99386      63  496761  7656604  77.04
AUS      1995-1999     10-14     0.00015  0.00074  2.78   99323      74  496452  7159843  72.09
AUS      1995-1999     15-19     0.00034  0.00172  2.77   99249     170  495866  6663392  67.14
AUS      1995-1999     20-24     0.00039  0.00196  2.45   99079     195  494898  6167525  62.25
AUS      1995-1999     25-29     0.00043  0.00213  2.52   98884     211  493899  5672627  57.37
AUS      1995-1999     30-34     0.00056  0.00278  2.61   98674     274  492715  5178728  52.48
AUS      1995-1999     35-39     0.00074  0.00368  2.61   98400     362  491135  4686013  47.62
AUS      1995-1999     40-44     0.00108  0.00540  2.66   98038     530  488950  4194878  42.79
AUS      1995-1999     45-49     0.00166  0.00829  2.69   97508     809  485677  3705928  38.01
AUS      1995-1999     50-54     0.00268  0.01331  2.68   96700    1287  480517  3220250  33.30
AUS      1995-1999     55-59     0.00421  0.02085  2.70   95413    1989  472498  2739734  28.71
AUS      1995-1999     60-64     0.00676  0.03327  2.64   93423    3108  459773  2267236  24.27
AUS      1995-1999     65-69     0.01102  0.05372  2.68   90316    4852  440320  1807462  20.01
AUS      1995-1999     70-74     0.01888  0.09041  2.67   85464    7726  409320  1367142  16.00
AUS      1995-1999     75-79     0.03320  0.15410  2.67   77737   11979  360806   957822  12.32
AUS      1995-1999     80-84     0.06094  0.26621  2.63   65758   17505  287242   597016   9.08
AUS      1995-1999     85-89     0.11056  0.43313  2.50   48253   20900  189034   309775   6.42
AUS      1995-1999     90-94     0.19188  0.63371  2.32   27353   17334   90338   120740   4.41
AUS      1995-1999     95-99     0.30808  0.80691  2.05   10019    8085   26242    30403   3.03
AUS      1995-1999    100-104    0.45468  0.91525  1.74    1935    1771    3894     4161   2.15
AUS      1995-1999    105-109    0.61066  0.96469  1.45     164     158     259      267   1.63
AUS      1995-1999    110+       0.73113  1.00000  1.37       6       6       8        8   1.37
AUS      2000-2004        0      0.00445  0.00443  0.14  100000     443   99619  8270291  82.70
AUS      2000-2004      1-4      0.00023  0.00091  1.55   99557      90  398005  8170672  82.07
AUS      2000-2004      5-9      0.00010  0.00050  2.32   99466      50  497198  7772667  78.14
AUS      2000-2004     10-14     0.00011  0.00054  2.80   99417      54  496964  7275470  73.18
AUS      2000-2004     15-19     0.00028  0.00141  2.72   99362     140  496493  6778506  68.22
AUS      2000-2004     20-24     0.00034  0.00171  2.41   99222     169  495672  6282013  63.31
AUS      2000-2004     25-29     0.00039  0.00192  2.54   99053     191  494795  5786341  58.42
AUS      2000-2004     30-34     0.00049  0.00242  2.60   98862     240  493736  5291546  53.52
AUS      2000-2004     35-39     0.00069  0.00346  2.68   98623     342  492321  4797810  48.65
AUS      2000-2004     40-44     0.00101  0.00505  2.63   98281     496  490230  4305489  43.81
AUS      2000-2004     45-49     0.00155  0.00773  2.65   97785     755  487146  3815259  39.02
AUS      2000-2004     50-54     0.00232  0.01153  2.67   97029    1119  482537  3328114  34.30
AUS      2000-2004     55-59     0.00371  0.01841  2.69   95911    1765  475479  2845577  29.67
AUS      2000-2004     60-64     0.00583  0.02874  2.67   94145    2706  464425  2370097  25.17
AUS      2000-2004     65-69     0.00953  0.04661  2.70   91439    4262  447413  1905672  20.84
AUS      2000-2004     70-74     0.01605  0.07738  2.70   87177    6746  420390  1458259  16.73
AUS      2000-2004     75-79     0.02861  0.13417  2.69   80432   10791  377196  1037869  12.90
AUS      2000-2004     80-84     0.05460  0.24195  2.65   69641   16850  308599   660673   9.49
AUS      2000-2004     85-89     0.10247  0.40931  2.54   52791   21608  210875   352074   6.67
AUS      2000-2004     90-94     0.18436  0.61914  2.35   31183   19307  104724   141199   4.53
AUS      2000-2004     95-99     0.30307  0.80235  2.07   11876    9529   31442    36475   3.07
AUS      2000-2004    100-104    0.45594  0.91651  1.74    2347    2151    4718     5033   2.14
AUS      2000-2004    105-109    0.61886  0.96658  1.44     196     189     306      315   1.61
AUS      2000-2004    110+       0.74346  1.00000  1.35       7       7       9        9   1.35
AUS      2005-2009        0      0.00402  0.00401  0.14  100000     401   99656  8366029  83.66
AUS      2005-2009      1-4      0.00019  0.00074  1.59   99599      74  398220  8266373  83.00
AUS      2005-2009      5-9      0.00009  0.00045  2.38   99525      45  497509  7868153  79.06
AUS      2005-2009     10-14     0.00009  0.00044  2.77   99480      44  497304  7370644  74.09
AUS      2005-2009     15-19     0.00024  0.00119  2.71   99436     118  496911  6873340  69.12
AUS      2005-2009     20-24     0.00028  0.00140  2.56   99318     139  496252  6376430  64.20
AUS      2005-2009     25-29     0.00034  0.00168  2.61   99179     167  495497  5880178  59.29
AUS      2005-2009     30-34     0.00042  0.00212  2.59   99012     210  494556  5384681  54.38
AUS      2005-2009     35-39     0.00063  0.00314  2.70   98802     311  493297  4890126  49.49
AUS      2005-2009     40-44     0.00093  0.00466  2.66   98492     459  491388  4396829  44.64
AUS      2005-2009     45-49     0.00148  0.00740  2.67   98033     725  488472  3905441  39.84
AUS      2005-2009     50-54     0.00220  0.01093  2.65   97308    1063  484037  3416969  35.12
AUS      2005-2009     55-59     0.00325  0.01612  2.67   96244    1551  477608  2932932  30.47
AUS      2005-2009     60-64     0.00522  0.02579  2.66   94693    2442  467756  2455323  25.93
AUS      2005-2009     65-69     0.00824  0.04044  2.68   92251    3730  452586  1987568  21.55
AUS      2005-2009     70-74     0.01403  0.06796  2.70   88521    6016  428748  1534981  17.34
AUS      2005-2009     75-79     0.02525  0.11933  2.70   82505    9845  389908  1106233  13.41
AUS      2005-2009     80-84     0.04915  0.22053  2.67   72660   16024  326022   716325   9.86
AUS      2005-2009     85-89     0.09548  0.38758  2.57   56636   21951  229908   390303   6.89
AUS      2005-2009     90-94     0.17807  0.60701  2.38   34685   21054  118235   160395   4.62
AUS      2005-2009     95-99     0.29988  0.79975  2.08   13631   10901   36351    42160   3.09
AUS      2005-2009    100-104    0.45948  0.91883  1.73    2730    2508    5458     5809   2.13
AUS      2005-2009    105-109    0.62937  0.96878  1.43     222     215     341      350   1.58
AUS      2005-2009    110+       0.75758  1.00000  1.32       7       7       9        9   1.32
AUS      2010-2014        0      0.00337  0.00336  0.14  100000     336   99712  8436908  84.37
AUS      2010-2014      1-4      0.00016  0.00062  1.60   99664      62  398508  8337196  83.65
AUS      2010-2014      5-9      0.00009  0.00043  2.49   99602      43  497904  7938688  79.70
AUS      2010-2014     10-14     0.00008  0.00041  2.90   99560      40  497713  7440784  74.74
AUS      2010-2014     15-19     0.00022  0.00110  2.67   99519     110  497340  6943071  69.77
AUS      2010-2014     20-24     0.00025  0.00127  2.50   99409     126  496731  6445731  64.84
AUS      2010-2014     25-29     0.00029  0.00143  2.58   99283     142  496071  5949001  59.92
AUS      2010-2014     30-34     0.00041  0.00206  2.62   99141     204  495217  5452930  55.00
AUS      2010-2014     35-39     0.00060  0.00301  2.71   98937     297  494003  4957713  50.11
AUS      2010-2014     40-44     0.00090  0.00450  2.65   98639     444  492153  4463710  45.25
AUS      2010-2014     45-49     0.00139  0.00691  2.71   98195     679  489423  3971557  40.45
AUS      2010-2014     50-54     0.00209  0.01040  2.65   97516    1014  485199  3482134  35.71
AUS      2010-2014     55-59     0.00310  0.01537  2.64   96502    1483  479014  2996935  31.06
AUS      2010-2014     60-64     0.00475  0.02347  2.68   95019    2230  469924  2517921  26.50
AUS      2010-2014     65-69     0.00746  0.03665  2.69   92789    3401  456077  2047997  22.07
AUS      2010-2014     70-74     0.01287  0.06247  2.70   89388    5584  434073  1591920  17.81
AUS      2010-2014     75-79     0.02265  0.10761  2.69   83804    9018  398197  1157847  13.82
AUS      2010-2014     80-84     0.04514  0.20447  2.70   74786   15291  338724   759649  10.16
AUS      2010-2014     85-89     0.09023  0.37079  2.60   59494   22060  244475   420925   7.08
AUS      2010-2014     90-94     0.17198  0.59326  2.39   37434   22208  129130   176450   4.71
AUS      2010-2014     95-99     0.29765  0.79801  2.09   15226   12151   40821    47319   3.11
AUS      2010-2014    100-104    0.46283  0.92090  1.73    3076    2832    6119     6499   2.11
AUS      2010-2014    105-109    0.63835  0.97054  1.41     243     236     370      379   1.56
AUS      2010-2014    110+       0.76918  1.00000  1.30       7       7       9        9   1.30
AUS      2015-2019        0      0.00287  0.00286  0.14  100000     286   99755  8495474  84.95
AUS      2015-2019      1-4      0.00013  0.00053  1.54   99714      53  398726  8395720  84.20
AUS      2015-2019      5-9      0.00006  0.00031  2.43   99661      31  498228  7996993  80.24
AUS      2015-2019     10-14     0.00008  0.00039  2.97   99631      39  498075  7498765  75.27
AUS      2015-2019     15-19     0.00020  0.00100  2.70   99592     100  497730  7000690  70.29
AUS      2015-2019     20-24     0.00023  0.00113  2.46   99492     112  497174  6502961  65.36
AUS      2015-2019     25-29     0.00027  0.00136  2.57   99379     135  496569  6005786  60.43
